,id,sentence,research-problem,approach,model,code,dataset,experimental-setup,hyperparameters,baselines,results,tasks,experiments,ablation-analysis
5283,5283,"We present a novel iterative , alternating attention mechanism that , unlike existing models , does not compress the query to a single representation , but instead alternates its attention between the query and the document to obtain a fine - grained query representation within a fixed computation time .
",0,0,0,0,0,0,0,0,0,0,0,0
5284,5284,"Our architecture tightly integrates previous ideas related to bidirectional readers and iterative attention processes .
",0,0,0,0,0,0,0,0,0,0,0,0
5285,5285,"It obtains state - of - theart results on two machine comprehension datasets and shows promise for application to abroad range of natural language processing tasks .
",0,0,0,0,0,0,0,0,0,0,0,0
5286,5286,"Task Description
",0,0,0,0,0,0,0,0,0,0,0,0
5287,5287,"One of the advantages of using Cloze - style questions to evaluate machine comprehension systems is that a sufficient amount of training and test data can be obtained without human intervention .
",0,0,0,0,0,0,0,0,0,0,0,0
5288,5288,"The CBT and corpora are two such datasets .
",0,0,0,0,0,0,0,0,0,0,0,0
5289,5289,"The CBT 1 corpus was generated from well - known children 's books available through Project Gutenberg .
",0,0,0,0,0,0,0,0,0,0,0,0
5290,5290,"Documents consist of 20 - sentence excerpts from these books .
",0,0,0,0,0,0,0,0,0,0,0,0
5291,5291,"The related query is formed from an excerpt 's 21st sentence by replacing a single word with an anonymous placeholder token .
",0,0,0,0,0,0,0,0,0,0,0,0
5292,5292,"The dataset is divided into four subsets depending on the type of the word replaced .
",0,0,0,0,0,0,0,0,0,0,0,0
5293,5293,"The subsets are named entity , common noun , verb , and preposition .
",0,0,0,0,0,0,0,0,0,0,0,0
5294,5294,"We will focus our evaluation solely on the first two subsets , i.e. CBT - NE ( named entity ) and CBT - CN ( common nouns ) , since the latter two are relatively simple as demonstrated by .
",0,0,0,0,0,0,0,0,0,0,0,0
5295,5295,"The CNN 2 corpus was generated from news articles available through the CNN website .
",0,0,0,0,0,0,0,0,0,0,0,0
5296,5296,"The documents are given by the full articles themselves , which are accompanied by short , bullet - point summary statements .
",0,0,0,0,0,0,0,0,0,0,0,0
5297,5297,"Instead of extracting a query from the articles themselves , the authors replace a named entity within each article summary with an anonymous placeholder token .
",0,0,0,0,0,0,0,0,0,0,0,0
5298,5298,"For both datasets , the training and evaluation data consist of tuples ( Q , D , A , a ) , where Q is the query ( represented as a sequence of words ) , Dis the document , A is the set of possible answers , and a ?
",0,0,0,0,0,0,0,0,0,0,0,0
5299,5299,"A is
",0,0,0,0,0,0,0,0,0,0,0,0
5300,5300,"Alternating Iterative Attention
",0,0,0,0,0,0,0,0,0,0,0,0
5301,5301,"Our model is represented in .
",0,0,0,0,0,0,0,0,0,0,0,0
5302,5302,"It s workflow has three steps .
",0,0,0,0,0,0,0,0,0,0,0,0
5303,5303,"First is the encoding phase , in which we compute a set of vector representations , acting as a memory of the content of the input document and query .
",0,0,0,0,0,0,0,0,0,0,0,0
5304,5304,"Next , the inference phase aims to untangle the complex semantic relationships linking the document and the query in order to provide sufficiently strong evidence for the answer prediction to be successful .
",0,0,0,0,0,0,0,0,0,0,0,0
5305,5305,"To accomplish this , we use an iterative process that , at each iteration , alternates attentive memory accesses to the query and the document .
",0,0,0,0,0,0,0,0,0,0,0,0
5306,5306,"Finally , the prediction phase uses the information gathered from the repeated attentions through the query and the document to maximize the probability of the correct answer .
",0,0,0,0,0,0,0,0,0,0,0,0
5307,5307,"We describe each of the phases in the following sections .
",0,0,0,0,0,0,0,0,0,0,0,0
5308,5308,"Bidirectional Encoding
",0,0,0,0,0,0,0,0,0,0,0,0
5309,5309,"The input to the encoding phase is a sequence of words X = ( x 1 , . . . , x | X | ) , such as a document or a query , drawn from a vocabulary V .
",0,0,0,0,0,0,0,0,0,0,0,0
5310,5310,"Each word is represented by a continuous word embedding x ?
",0,0,0,0,0,0,0,0,0,0,0,0
5311,5311,"Rd stored in a word embedding matrix X ? R | V |d .
",0,0,0,0,0,0,0,0,0,0,0,0
5312,5312,"The sequence X is processed using a recurrent neural network encoder with gated recurrent units ( GRU ) .
",0,0,0,0,0,0,0,0,0,0,0,0
5313,5313,"For each position i in the input sequence , the GRU takes as input the word embedding xi and updates a hidden Figure 1 : Our model first encodes the query and the document by means of bidirectional GRU networks .
",0,0,0,0,0,0,0,0,0,0,0,0
5314,5314,"Then , it deploys an iterative inference mechanism that alternates between attending query encodings ( 1 ) and document encodings ( 2 ) given the query attended state .
",0,0,0,0,0,0,0,0,0,0,0,0
5315,5315,"The results of the alternating attention is gated and fed back into the inference GRU .
",0,0,0,0,0,0,0,0,0,0,0,0
5316,5316,"Even if the encodings are computed only once , the query representation is dynamic and changes throughout the inference process .
",0,0,0,0,0,0,0,0,0,0,0,0
5317,5317,"After a fixed number of steps T , the weights of the document attention are used to estimate the probability of the answer P ( a|Q , D ) .
",0,0,0,0,0,0,0,0,0,0,0,0
5318,5318,"by :
",0,0,0,0,0,0,0,0,0,0,0,0
5319,5319,"where hi , r i and u i ?
",0,0,0,0,0,0,0,0,0,0,0,0
5320,5320,"Rh are the recurrent state , the reset gate and update gate respectively , I {r , u , h} ?
",0,0,0,0,0,0,0,0,0,0,0,0
5321,5321,"R hd , H {r , u , h} ?
",0,0,0,0,0,0,0,0,0,0,0,0
5322,5322,"R hh are the parameters of the GRU , ?
",0,0,0,0,0,0,0,0,0,0,0,0
5323,5323,"is the sigmoid function and is the elementwise multiplication .
",0,0,0,0,0,0,0,0,0,0,0,0
5324,5324,"The hidden state hi acts as a representation of the word x i in the context of the preceding sequence inputs x < i .
",0,0,0,0,0,0,0,0,0,0,0,0
5325,5325,"In order to incorporate information from the future tokens x > i , we choose to process the sequence in reverse with an additional GRU .
",0,0,0,0,0,0,0,0,0,0,0,0
5326,5326,"Therefore , the encoding phase maps each token xi to a contextual representation given by the concatenation of the forward and backward GRU hidden
",0,0,0,0,0,0,0,0,0,0,0,0
5327,5327,"We denote byq i ?
",0,0,0,0,0,0,0,0,0,0,0,0
5328,5328,"R 2h andd i ?
",0,0,0,0,0,0,0,0,0,0,0,0
5329,5329,"R 2h the contextual encodings for word i in the query Q and the document D respectively .
",0,0,0,0,0,0,0,0,0,0,0,0
5330,5330,"Iterative Alternating Attention
",0,0,0,0,0,0,0,0,0,0,0,0
5331,5331,"This phase can be considered a means to uncover a possible inference chain that starts at the query and the document and leads to the answer .
",0,0,0,0,0,0,0,0,0,0,0,0
5332,5332,"The inference is modelled by an additional recurrent GRU network .
",0,0,0,0,0,0,0,0,0,0,0,0
5333,5333,"The recurrent network iteratively performs an alternating search step to gather information that maybe useful to predict the answer .
",0,0,0,0,0,0,0,0,0,0,0,0
5334,5334,"In particular , at each time step : ( 1 ) it performs an attentive read on the query encodings , resulting in a query glimpse , qt , and ( 2 ) given the current query glimpse , it extracts a conditional document glimpse , d t , representing the parts of the document that are relevant to the current query glimpse .
",0,0,0,0,0,0,0,0,0,0,0,0
5335,5335,"In turn , both attentive reads are conditioned on the previous hidden state of the inference GRU s t ?1 , summarizing the information that has been gathered from the query and the document up to time t.
",0,0,0,0,0,0,0,0,0,0,0,0
5336,5336,"The inference GRU uses both glimpses to update its recurrent state and thus decides which information needs to be gathered to complete the inference process .
",0,0,0,0,0,0,0,0,0,0,0,0
5337,5337,"Query Attentive Read
",0,0,0,0,0,0,0,0,0,0,0,0
5338,5338,"Given the query encodings {q i } , we formulate a query glimpse qt at timestep t by :
",0,0,0,0,0,0,0,0,0,0,0,0
5339,5339,"where q i , tare the query attention weights and A q ?
",0,0,0,0,0,0,0,0,0,0,0,0
5340,5340,"R 2hs , where sis the dimensionality of the inference GRU state , and a q ?
",0,0,0,0,0,0,0,0,0,0,0,0
5341,5341,"R 2 h .
",0,0,0,0,0,0,0,0,0,0,0,0
5342,5342,"The attention we use here is similar to the formulation used in , but with two differences .
",0,0,0,0,0,0,0,0,0,0,0,0
5343,5343,"First , we use a bilinear term instead of a simple dot product in order to compute the importance of each query term in the current time step .
",0,0,0,0,0,0,0,0,0,0,0,0
5344,5344,"This simple bilinear attention has been successfully used in .
",0,0,0,0,0,0,0,0,0,0,0,0
5345,5345,"Second , we add a term a q that allows to bias the attention mechanism towards words which tend to be important across the questions independently of the search key s t?1 .
",0,0,0,0,0,0,0,0,0,0,0,0
5346,5346,"This is similar to what is achieved by the original attention mechanism proposed in without the burden of the additional tanh layer .
",0,0,0,0,0,0,0,0,0,0,0,0
5347,5347,"Document Attentive Read
",0,0,0,0,0,0,0,0,0,0,0,0
5348,5348,"The alternating attention continues by probing the document given the current query glimpse qt .
",0,0,0,0,0,0,0,0,0,0,0,0
5349,5349,"In particular , the document attention weights are computed based on both the previous search state and the currently selected query glimpse qt :
",0,0,0,0,0,0,0,0,0,0,0,0
5350,5350,"where d i , tare the attention weights for each word in the document and A d ?
",0,0,0,0,0,0,0,0,0,0,0,0
5351,5351,"R 2 h ( s + 2h ) and ad ?
",0,0,0,0,0,0,0,0,0,0,0,0
5352,5352,"R 2 h .
",0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,"Note that the document attention is also conditioned on s t?1 .
",0,0,0,0,0,0,0,0,0,0,0,0
5354,5354,"This allows the model to perform transitive reasoning on the document side , i.e. to use previously obtained document information to bias future attended locations , which is particularly important for natural language inference tasks .
",0,0,0,0,0,0,0,0,0,0,0,0
5355,5355,"Gating Search Results
",0,0,0,0,0,0,0,0,0,0,0,0
5356,5356,"In order to update its recurrent state , the inference GRU may evolve on the basis of the information gathered from the current inference step , i.e.
",0,0,0,0,0,0,0,0,0,0,0,0
5357,5357,"However , the current query glimpse maybe too general or the document may not contain the information specified in the query glimpse , i.e. the query or the document attention weights maybe nearly uniform .
",0,0,0,0,0,0,0,0,0,0,0,0
5358,5358,"We include a gating mechanism that is designed to reset the current query and document glimpses in the case that the current search is not fruitful .
",0,0,0,0,0,0,0,0,0,0,0,0
5359,5359,"Formally , we implement a gating mech -
",0,0,0,0,0,0,0,0,0,0,0,0
5360,5360,", where is the element - wise multiplication and g :
",0,0,0,0,0,0,0,0,0,0,0,0
5361,5361,"R s+6h ?
",0,0,0,0,0,0,0,0,0,0,0,0
5362,5362,"R 2 h .
",0,0,0,0,0,0,0,0,0,0,0,0
5363,5363,"The gate g takes the form of a 2 - layer feed - forward network with sigmoid output unit activation .
",0,0,0,0,0,0,0,0,0,0,0,0
5364,5364,"The fourth argument of the gate takes into account multiplicative interactions between query and document glimpses , making it easier to determine the degree of matching between them .
",0,0,0,0,0,0,0,0,0,0,0,0
5365,5365,"Given a query gate g q , producing r q , and a document gate g d , producing rd , the inputs of the inference GRU are given by the reset version of the query and document glimpses , i.e. ,
",0,0,0,0,0,0,0,0,0,0,0,0
5366,5366,".
",0,0,0,0,0,0,0,0,0,0,0,0
5367,5367,"Intuitively , the model reviews the query glimpse with respect to the contents of the document glimpse and vice versa .
",0,0,0,0,0,0,0,0,0,0,0,0
5368,5368,"Answer Prediction
",0,0,0,0,0,0,0,0,0,0,0,0
5369,5369,"After a fixed number of time - steps T , the document attention weights obtained in the last search step d i , T are used to predict the probability of the answer given the document and the query P ( a|Q , D ) .
",0,0,0,0,0,0,0,0,0,0,0,0
5370,5370,"Formally , we follow and apply the "" pointer - sum "" loss :
",0,0,0,0,0,0,0,0,0,0,0,0
5371,5371,"where I ( a , D ) is a set of positions where a occurs in the document .
",0,0,0,0,0,0,0,0,0,0,0,0
5372,5372,"The model is trained to maximize log P ( a|Q , D ) over the training corpus .
",0,0,0,0,0,0,0,0,0,0,0,0
5373,5373,"Training Details
",0,0,0,0,0,0,0,0,0,0,0,0
5374,5374,"To train our model , we used stochastic gradient descent with the ADAM optimizer ( Kingma and Ba , 2014 ) , with an initial learning rate of 0.001 .
",0,0,0,0,0,1,0,0,0,0,0,0
5375,5375,"We set the batch size to 32 and we decay the learning rate by 0.8 if the accuracy on the validation set does not increase after a half - epoch , i.e. 2000 batches ( for CBT ) and 5000 batches for ( CNN ) .
",0,0,0,0,0,1,0,0,0,0,0,0
5376,5376,"We initialize all weights of our model by sampling from the normal distribution N ( 0 , 0.05 ) .
",0,0,0,0,0,1,0,0,0,0,0,0
5377,5377,"Following , the GRU recurrent weights are initialized to be orthogonal and biases are initialized to zero .
",0,0,0,0,0,1,0,0,0,0,0,0
5378,5378,"In order to stabilize the learning , we clip the gradients if their norm is greater than 5 and those marked with 2 are from .
",0,0,0,0,0,1,0,0,0,0,0,0
5379,5379,"the inputs to both the query and the document attention mechanisms .
",0,0,0,0,0,0,0,0,0,0,0,0
5380,5380,"We found that setting embedding regularization to 0.0001 , T = 8 , d = 384 , h = 128 , s = 512 worked robustly across the datasets .
",0,0,0,0,0,0,0,0,0,0,0,0
5381,5381,"Our model is implemented in Theano , using the Keras library .
",0,0,0,0,0,1,0,0,0,0,0,0
5382,5382,"Computational Complexity Similar to previous state - of - the - art models which use a bidirectional encoder , the major bottleneck of our method is computing the document and query encodings .
",0,0,0,0,0,0,0,0,0,0,0,0
